ID_ANONIMIZADO;LATITUD;LONGITUD;DISTRITO;REGION
70005954;-32,1437683;-71,5281878;Coquimbo;IV
70005973;-29,9742516;-71,3387081;Coquimbo;IV
70005978;-29,9604241;-71,2638213;Coquimbo;IV
70006017;-29,9371083;-71,2560825;Coquimbo;IV
70006045;-29,96756865;-71,3198638;Coquimbo;IV
70006046;-29,92691;-71,25242;Coquimbo;IV
70006123;-29,956868;-71,2544181;Coquimbo;IV
70006138;-29,9034837;-71,254807;Coquimbo;IV
70006141;-29,9138024;-71,2502385;Coquimbo;IV
70006177;-29,8997015;-71,2619444;Coquimbo;IV
70006245;-29,87208374;-71,22937856;Coquimbo;IV
70006246;-29,98847817;-71,3565879;Coquimbo;IV
70006247;-29,9879283;-71,3564341;Coquimbo;IV
70006250;-29,8817356;-71,2436199;Coquimbo;IV
70006266;31,43497;-91,86326;Coquimbo;IV
70006268;-29,9719617;-71,2590132;Coquimbo;IV
70006314;-29,9884746;-71,3441425;Coquimbo;IV
70006320;-29,8913275;-71,24575845;Coquimbo;IV
70006323;-29,9552814;-71,2679774;Coquimbo;IV
70006380;-29,9715421;-71,3095737;Coquimbo;IV
70006457;-30,28333;-71,26667;Coquimbo;IV
70006468;-29,9309773;-71,2517364;Coquimbo;IV
70006491;-29,8996987;-71,2468373;Coquimbo;IV
70006495;-33,45621032;-70,64625909;Coquimbo;IV
70006501;-30,2657113;-71,4897646;Coquimbo;IV
70006550;-29,9541;-71,33815;Coquimbo;IV
70006618;-29,94826531;-71,33782187;Coquimbo;IV
70006655;-29,97576246;-71,34051764;Coquimbo;IV
70006677;-30,9596829;-70,77143046;Coquimbo;IV
70006692;-29,994432;-71,3598837;Coquimbo;IV
70006708;-29,92113001;-71,23787002;Coquimbo;IV
70006768;-29,9793751;-71,3414121;Coquimbo;IV
70006777;-29,86585001;-71,24214999;Coquimbo;IV
70006782;-29,9382098;-71,2450091;Coquimbo;IV
70006816;-29,87681964;-71,22843161;Coquimbo;IV
70006848;-29,9341913;-71,2627709;Coquimbo;IV
70006852;-29,9512408;-71,2835187;Coquimbo;IV
70006865;-29,8865743;-71,2448133;Coquimbo;IV
70006866;-29,94954785;-71,33654296;Coquimbo;IV
70006867;-29,9641463;-71,3375677;Coquimbo;IV
70006888;-29,9784242;-71,341724;Coquimbo;IV
70006889;-29,9401307;-71,1215002;Coquimbo;IV
70006922;-29,96749203;-71,34455874;Coquimbo;IV
70006973;-29,86795002;-71,24141004;Coquimbo;IV
70007028;-29,9121593;-71,2537919;Coquimbo;IV
70007032;-36,9512174;-73,0235706;Coquimbo;IV
70007077;-29,95918997;-71,34471993;Coquimbo;IV
70007078;-29,92691;-71,25242;Coquimbo;IV
70007096;-29,93856998;-71,24838001;Coquimbo;IV
70007098;-29,88346999;-71,22675998;Coquimbo;IV
70007179;-29,95537997;-71,3449599;Coquimbo;IV
70007210;-29,9386234;-71,2584052;Coquimbo;IV
70007245;-29,9201255;-71,2564082;Coquimbo;IV
70007285;-29,9592109;-71,3447305;Coquimbo;IV
70007315;-29,9678236;-71,3354517;Coquimbo;IV
70007318;-29,9549036;-71,3429474;Coquimbo;IV
70007319;25,70987;-100,23428;Coquimbo;IV
70007330;31,43497;-91,86326;Coquimbo;IV
70007331;31,43497;-91,86326;Coquimbo;IV
70007348;-29,9447129;-71,3463215;Coquimbo;IV
70007349;-37,4723686;-72,3725345;Coquimbo;IV
70007352;-29,93406001;-71,25421004;Coquimbo;IV
70007353;-29,9507968;-71,2627111;Coquimbo;IV
70007387;-29,8786406;-71,2501949;Coquimbo;IV
70007429;-29,92454002;-71,27753;Coquimbo;IV
70007430;-29,9379716;-71,2810032;Coquimbo;IV
70007438;-29,9426994;-71,2619596;Coquimbo;IV
70007446;-29,9044627;-71,2515038;Coquimbo;IV
70007479;-29,9178312;-71,256548;Coquimbo;IV
70007484;-29,98889;-71,35;Coquimbo;IV
70007539;-29,93480001;-71,25293004;Coquimbo;IV
70007574;-29,9426;-71,26148997;Coquimbo;IV
70007575;-29,9270882;-71,2566978;Coquimbo;IV
70007576;-29,9270882;-71,2566978;Coquimbo;IV
70007670;-29,916475;-71,2475576;Coquimbo;IV
70007675;-31,9083842;-71,4991714;Coquimbo;IV
70007744;-29,9169307;-71,2361918;Coquimbo;IV
70007745;-29,91630002;-71,23584001;Coquimbo;IV
70007759;-29,9098881;-71,2552411;Coquimbo;IV
70007771;-18,4471198;-70,288449;Coquimbo;IV
70007774;-29,96277649;-71,30437993;Coquimbo;IV
70007797;-29,88399;-71,23732998;Coquimbo;IV
70007810;-29,8786406;-71,2501949;Coquimbo;IV
70007895;-29,916475;-71,2475576;Coquimbo;IV
70007898;-29,95271728;-71,26579754;Coquimbo;IV
70007909;-29,97484095;-71,3424219;Coquimbo;IV
70007982;-29,98584903;-71,34218467;Coquimbo;IV
70008000;-29,9270882;-71,2566978;Coquimbo;IV
70008046;-29,9377165;-71,2586416;Coquimbo;IV
70008060;-29,9223;-71,23692999;Coquimbo;IV
70008076;-29,92959363;-71,24335475;Coquimbo;IV
70008094;-29,9827893;-71,343449;Coquimbo;IV
70008148;-29,98373141;-71,26206284;Coquimbo;IV
70008206;-29,90232001;-71,24855997;Coquimbo;IV
70008235;-29,9098881;-71,2552411;Coquimbo;IV
70008330;-29,93181002;-71,25707003;Coquimbo;IV
70008358;-29,9237997;-71,2552777;Coquimbo;IV
70008369;-29,95254049;-71,28731599;Coquimbo;IV
70008380;-29,90239;-71,25124;Coquimbo;IV
70008389;-29,91929001;-71,21545002;Coquimbo;IV
70008451;-30,00238;-71,25869;Coquimbo;IV
70008458;-29,8701024;-71,2390989;Coquimbo;IV
70008552;-29,88049995;-71,24810994;Coquimbo;IV
70008553;-29,88053;-71,24822997;Coquimbo;IV
70008554;-29,88053;-71,24822997;Coquimbo;IV
70008555;-29,88053;-71,24822997;Coquimbo;IV
70008561;-29,92783961;-71,27892542;Coquimbo;IV
70008570;-29,97628084;-71,3436363;Coquimbo;IV
70008698;-29,91510985;-71,24606551;Coquimbo;IV
70008712;-29,87992238;-71,22958435;Coquimbo;IV
70008809;-29,9843006;-71,3533572;Coquimbo;IV
70008813;-29,9280228;-71,2473125;Coquimbo;IV
70008850;-29,98889;-71,35;Coquimbo;IV
70008852;-29,9246861;-71,2415882;Coquimbo;IV
70008866;-29,9709946;-71,3297751;Coquimbo;IV
70009184;-29,94642999;-71,25901999;Coquimbo;IV
70009188;-29,94642999;-71,25901999;Coquimbo;IV
70009267;-29,9667;-71,34078;Coquimbo;IV
70009354;-29,94683001;-71,26821;Coquimbo;IV
70009355;-29,9872882;-71,3429548;Coquimbo;IV
70009390;-29,9350245;-71,2605184;Coquimbo;IV
70009413;31,43497;-91,86326;Coquimbo;IV
70009434;-29,8726322;-71,23276233;Coquimbo;IV
70009495;-29,92951;-71,270459;Coquimbo;IV
70009519;-29,91573941;-71,2531523;Coquimbo;IV
70009536;-29,8725552;-71,2351883;Coquimbo;IV
70009612;-30,02711;-70,79883;Coquimbo;IV
70009625;-29,98022946;-71,29581829;Coquimbo;IV
70009637;-29,95041575;-71,28256327;Coquimbo;IV
70009737;-29,9718305;-71,3216545;Coquimbo;IV
70009769;31,43497;-91,86326;Coquimbo;IV
70009786;-29,93470999;-71,24569;Coquimbo;IV
70009836;-29,90239;-71,25124;Coquimbo;IV
70009906;-29,98028067;-71,33150211;Coquimbo;IV
70010050;-31,9204399;-71,5130793;Coquimbo;IV
70010053;-29,9343106;-71,248839;Coquimbo;IV
70010125;-29,94732999;-71,24342002;Coquimbo;IV
70010138;-29,9884746;-71,3441425;Coquimbo;IV
70010149;-29,93129001;-71,24420004;Coquimbo;IV
70010190;-29,9248098;-71,2466733;Coquimbo;IV
70010296;-29,95139;-71,29563;Coquimbo;IV
70010351;-29,95602118;-71,27117115;Coquimbo;IV
70010402;-29,9098881;-71,2552411;Coquimbo;IV
70010405;-29,92581;-71,24706002;Coquimbo;IV
70010533;-29,95894092;-71,24729415;Coquimbo;IV
70010577;-29,8886393;-71,2205931;Coquimbo;IV
70010688;-29,9893368;-71,3372958;Coquimbo;IV
70010689;-29,9893368;-71,3372958;Coquimbo;IV
70010722;31,43497;-91,86326;Coquimbo;IV
70010723;-29,93331;-71,24852996;Coquimbo;IV
70010726;-29,90570295;-71,2733951;Coquimbo;IV
70010751;-29,9280228;-71,2473125;Coquimbo;IV
70010759;-29,9641459;-71,3048372;Coquimbo;IV
70010760;-29,9641459;-71,3048372;Coquimbo;IV
70010769;-29,94102001;-71,26790003;Coquimbo;IV
70010797;-29,9608752;-71,2518701;Coquimbo;IV
70010841;31,43497;-91,86326;Coquimbo;IV
70010901;31,43497;-91,86326;Coquimbo;IV
70010960;-29,86561;-71,24279003;Coquimbo;IV
70010993;-29,95843767;-71,26514008;Coquimbo;IV
70011001;-29,97501004;-71,33690339;Coquimbo;IV
70011003;-29,8899;-71,21631001;Coquimbo;IV
70011076;-29,94891253;-71,28890427;Coquimbo;IV
70011152;-29,93633;-71,24027999;Coquimbo;IV
70011202;-29,95874554;-71,34091604;Coquimbo;IV
70011281;-29,965521;-71,3392675;Coquimbo;IV
70011284;-29,965521;-71,3392675;Coquimbo;IV
70011421;-29,9220794;-71,2252343;Coquimbo;IV
70011462;-29,9686628;-71,2538368;Coquimbo;IV
70011559;-29,9637828;-71,33196849;Coquimbo;IV
70011575;-29,9216819;-71,2354996;Coquimbo;IV
70011585;-37,4723686;-72,3725345;Coquimbo;IV
70011687;-29,95000001;-71,26606004;Coquimbo;IV
70011701;-29,93813999;-71,24817004;Coquimbo;IV
70011845;-29,91619001;-71,21417002;Coquimbo;IV
70011858;-29,91943624;-71,25656493;Coquimbo;IV
70011860;-29,92250514;-71,24676411;Coquimbo;IV
70011896;-29,937562;-71,2604118;Coquimbo;IV
70011918;-29,93751001;-71,24502004;Coquimbo;IV
70011941;-29,95072227;-71,24191602;Coquimbo;IV
70011971;-29,92229002;-71,24831999;Coquimbo;IV
70011984;-29,9505467;-71,24393366;Coquimbo;IV
70012032;-29,9238713;-71,2024412;Coquimbo;IV
70012035;-29,9878438;-71,3376321;Coquimbo;IV
70012070;31,43497;-91,86326;Coquimbo;IV
70012147;-29,9541;-71,33815;Coquimbo;IV
70012164;-29,98271122;-71,34687429;Coquimbo;IV
70012167;-29,95713366;-71,33809934;Coquimbo;IV
70012207;31,43497;-91,86326;Coquimbo;IV
70012372;-29,983082;-71,3430914;Coquimbo;IV
70012486;-29,9379716;-71,2810032;Coquimbo;IV
70012502;-29,96029173;-71,25120148;Coquimbo;IV
70012505;-29,96002693;-71,25074178;Coquimbo;IV
70012603;-29,9301752;-71,2459111;Coquimbo;IV
70012743;-29,99086023;-71,35773275;Coquimbo;IV
70012761;-29,98566225;-71,36303149;Coquimbo;IV
70012822;-29,95100872;-71,2803207;Coquimbo;IV
70012867;-29,91727001;-71,23570003;Coquimbo;IV
70013165;-29,921143;-71,2502946;Coquimbo;IV
70013253;-29,96156815;-71,26091179;Coquimbo;IV
70013352;-29,88312554;-71,24907427;Coquimbo;IV
70013357;-29,9633933;-71,3428746;Coquimbo;IV
70013438;-29,9585142;-71,2704452;Coquimbo;IV
70013645;-29,94197;-71,14681;Coquimbo;IV
70013667;-29,9541;-71,33815;Coquimbo;IV
70013705;-29,91679255;-71,25720279;Coquimbo;IV
70013840;-29,8786406;-71,2501949;Coquimbo;IV
70013916;-29,93999;-71,28579003;Coquimbo;IV
70014074;-29,92235494;-71,2470599;Coquimbo;IV
70014136;-29,89083656;-71,24529098;Coquimbo;IV
70014151;-29,93794;-71,24584004;Coquimbo;IV
70014226;-29,93854999;-71,24201001;Coquimbo;IV
70014297;-29,9508984;-71,2853969;Coquimbo;IV
70014307;-29,9748137;-71,260742;Coquimbo;IV
70014341;-29,98889;-71,35;Coquimbo;IV
70014441;-31,9182964;-71,5151949;Coquimbo;IV
70014476;-29,94463001;-71,26377002;Coquimbo;IV
70014589;-29,92339999;-71,25446996;Coquimbo;IV
70014598;-29,9544101;-71,30064402;Coquimbo;IV
70014658;-29,9564313;-71,2664286;Coquimbo;IV
70014745;-29,8916597;-71,2561586;Coquimbo;IV
70014778;-29,9588863;-71,2530396;Coquimbo;IV
70014808;-29,99329437;-71,32150335;Coquimbo;IV
70014834;-30,2644428;-71,4904953;Coquimbo;IV
70014856;-29,94916496;-71,2527049;Coquimbo;IV
70014876;-29,95843767;-71,26514008;Coquimbo;IV
70014902;-29,968783;-71,3379521;Coquimbo;IV
70014992;-29,9158926;-71,2169301;Coquimbo;IV
70015015;27,87744;-81,83498;Coquimbo;IV
70015016;-29,9119204;-71,2266286;Coquimbo;IV
70015028;-29,9401307;-71,1215002;Coquimbo;IV
70015089;-29,9731578;-71,0885849;Coquimbo;IV
70015151;-29,94091903;-71,33801472;Coquimbo;IV
70015166;-29,93222002;-71,25983002;Coquimbo;IV
70015244;-29,9691984;-71,33813982;Coquimbo;IV
70015250;-30,45;-70,86667;Coquimbo;IV
70015328;-29,9598414;-71,2947996;Coquimbo;IV
70015387;-29,97839473;-71,34427182;Coquimbo;IV
70015427;-29,9136197;-71,2196842;Coquimbo;IV
70015438;-29,89846548;-71,25920731;Coquimbo;IV
70015461;-29,94796591;-71,2489206;Coquimbo;IV
70015503;-29,94211873;-71,25005595;Coquimbo;IV
70015548;-29,962324;-71,343342;Coquimbo;IV
70015555;-29,93437002;-71,24657999;Coquimbo;IV
70015584;-29,9879828;-71,3369181;Coquimbo;IV
70015598;-29,88781999;-71,22445001;Coquimbo;IV
70015699;-29,9841903;-71,34242746;Coquimbo;IV
70015700;-29,9590638;-71,3389938;Coquimbo;IV
70015723;-29,9136197;-71,2196842;Coquimbo;IV
70015730;-29,87340999;-71,23617998;Coquimbo;IV
70015836;-29,88881999;-71,23519997;Coquimbo;IV
70015855;-29,9536847;-71,2660517;Coquimbo;IV
70015920;-30,0049001;-71,0850781;Coquimbo;IV
70015941;-29,8826383;-71,2434358;Coquimbo;IV
70015981;-29,90239;-71,25124;Coquimbo;IV
70015985;-29,8647409;-71,2413555;Coquimbo;IV
70015988;31,43497;-91,86326;Coquimbo;IV
70016006;31,43497;-91,86326;Coquimbo;IV
70016065;-29,9499077;-71,2412086;Coquimbo;IV
70016098;-29,9837559;-71,3401117;Coquimbo;IV
70016230;-29,96289;-71,3013895;Coquimbo;IV
70016243;-29,9628255;-71,3001568;Coquimbo;IV
70016258;-29,98910991;-71,33617107;Coquimbo;IV
70016262;-29,9849654;-71,3442613;Coquimbo;IV
70016265;-29,9849654;-71,3442613;Coquimbo;IV
70016297;-29,8887512;-71,2268095;Coquimbo;IV
70016333;-29,93228611;-71,25201844;Coquimbo;IV
70016375;-29,94452;-71,26814001;Coquimbo;IV
70016397;-29,94224052;-71,24982054;Coquimbo;IV
70016400;-29,9684674;-71,3439861;Coquimbo;IV
70016439;-29,956868;-71,2544181;Coquimbo;IV
70016440;-29,91169001;-71,24808002;Coquimbo;IV
70016550;-29,89763409;-71,25945365;Coquimbo;IV
70016647;-29,91865999;-71,23581;Coquimbo;IV
70016720;-29,93772999;-71,24572998;Coquimbo;IV
70016733;-29,95852906;-71,29603106;Coquimbo;IV
70016759;-29,98373141;-71,26206284;Coquimbo;IV
70016765;-29,9417834;-71,2599353;Coquimbo;IV
70016791;-29,9767058;-71,3473358;Coquimbo;IV
70016818;-29,9724462;-71,3096541;Coquimbo;IV
70016835;-29,9337561;-71,248872;Coquimbo;IV
70016850;31,43497;-91,86326;Coquimbo;IV
70016920;-29,9667989;-71,3420989;Coquimbo;IV
70016921;-29,9690304;-71,3397592;Coquimbo;IV
70016936;-29,95852906;-71,29603106;Coquimbo;IV
70016941;-29,9377165;-71,2586416;Coquimbo;IV
70016964;-29,98252107;-71,33364562;Coquimbo;IV
70016995;-29,8763577;-71,22553725;Coquimbo;IV
70017021;-29,92814;-71,25386001;Coquimbo;IV
70017040;-29,94883999;-71,24503999;Coquimbo;IV
70017046;-29,9535657;-71,2663518;Coquimbo;IV
70017060;-29,9057276;-71,2582848;Coquimbo;IV
70017064;-29,8917319;-71,2134782;Coquimbo;IV
70017091;-29,93083996;-71,24228494;Coquimbo;IV
70017092;-29,93083996;-71,24228494;Coquimbo;IV
70017111;-30,2644428;-71,4904953;Coquimbo;IV
70017113;-29,9845682;-71,3591982;Coquimbo;IV
70017143;-29,93089002;-71,28015999;Coquimbo;IV
70017160;-29,9818505;-71,3474664;Coquimbo;IV
70017204;-29,9541;-71,33815;Coquimbo;IV
70017210;-29,9590638;-71,3389938;Coquimbo;IV
70017226;-29,98657916;-71,33394657;Coquimbo;IV
70017266;31,43497;-91,86326;Coquimbo;IV
70017267;-30,45;-70,86667;Coquimbo;IV
70017272;-29,9520697;-71,2981728;Coquimbo;IV
70017322;-30,15297;-71,36948;Coquimbo;IV
70017354;-29,93805001;-71,24749999;Coquimbo;IV
70017359;-29,9541;-71,33815;Coquimbo;IV
70017398;-29,95248608;-71,26900305;Coquimbo;IV
70017413;-29,95913171;-71,24597952;Coquimbo;IV
70017431;-29,97578885;-71,34202834;Coquimbo;IV
70017520;-29,90447874;-71,25180826;Coquimbo;IV
70017523;-29,9065147;-71,2475693;Coquimbo;IV
70017565;-29,9791489;-71,0915737;Coquimbo;IV
70017578;-29,9541;-71,33815;Coquimbo;IV
70017587;-29,9018052;-71,2316772;Coquimbo;IV
70017657;-29,98374822;-71,33347853;Coquimbo;IV
70017658;-29,9340487;-71,2465632;Coquimbo;IV
70017681;-29,9535878;-71,338386;Coquimbo;IV
70017720;-29,88423999;-71,24670002;Coquimbo;IV
70017735;-29,95761985;-71,26382314;Coquimbo;IV
70017761;-29,99324095;-71,32833655;Coquimbo;IV
70017837;-29,94819999;-71,27359001;Coquimbo;IV
70017866;-29,93165001;-71,24448997;Coquimbo;IV
70017877;-29,9618387;-71,2602618;Coquimbo;IV
70017888;-2,0743018;-79,8445;Coquimbo;IV
70017908;-29,91857998;-71,21328003;Coquimbo;IV
70017936;-29,9618794;-71,29830832;Coquimbo;IV
70017945;-29,9669074;-71,3430283;Coquimbo;IV
70017953;-29,91850002;-71,23573004;Coquimbo;IV
70017960;-29,956054;-71,243801;Coquimbo;IV
70018022;-29,9865393;-71,3628477;Coquimbo;IV
70018028;-29,92184;-71,24910999;Coquimbo;IV
70018050;-29,91943624;-71,25656493;Coquimbo;IV
70018102;-30,2;-71,26667;Coquimbo;IV
70018106;-29,97473461;-71,32939578;Coquimbo;IV
70018117;-29,9650722;-71,3054929;Coquimbo;IV
70018118;-29,94327998;-71,26003999;Coquimbo;IV
70018151;31,43497;-91,86326;Coquimbo;IV
70018172;-29,9541;-71,33815;Coquimbo;IV
70018210;-29,9559873;-71,2647036;Coquimbo;IV
70018238;-29,91737001;-71,21496002;Coquimbo;IV
70018290;-29,87403821;-71,24704042;Coquimbo;IV
70018303;-31,95;-71,06667;Coquimbo;IV
70018359;-29,8091737;-71,2828427;Coquimbo;IV
70018371;-29,9650722;-71,3054929;Coquimbo;IV
70018379;-29,93771733;-71,26608073;Coquimbo;IV
70018413;-29,9214553;-71,2488577;Coquimbo;IV
70018431;-29,9129056;-71,2473736;Coquimbo;IV
70018484;-30,5948928;-71,1553628;Coquimbo;IV
70018501;31,43497;-91,86326;Coquimbo;IV
70018559;-29,9541;-71,33815;Coquimbo;IV
70018623;-29,9713702;-71,32878658;Coquimbo;IV
70018646;-29,92727;-71,24369;Coquimbo;IV
70018648;-30,2007895;-71,4259756;Coquimbo;IV
70018650;-29,92989999;-71,26105998;Coquimbo;IV
70018652;-29,90570295;-71,2733951;Coquimbo;IV
70018669;-29,9633933;-71,3428746;Coquimbo;IV
70018670;-29,96519865;-71,33649769;Coquimbo;IV
70018680;31,43497;-91,86326;Coquimbo;IV
70018704;-29,9882542;-71,3636986;Coquimbo;IV
70018736;-29,91964995;-71,2156299;Coquimbo;IV
70018738;-29,93506002;-71,24920998;Coquimbo;IV
70018754;-29,9121593;-71,2537919;Coquimbo;IV
70018775;-29,97544431;-71,32175052;Coquimbo;IV
70018826;-29,9168131;-71,213298;Coquimbo;IV
70018838;-29,9869722;-71,3425424;Coquimbo;IV
70018841;-29,9248354;-71,2445546;Coquimbo;IV
70018846;-29,9246861;-71,2415882;Coquimbo;IV
70018847;-29,98616774;-71,33837826;Coquimbo;IV
70018906;-29,92144999;-71,25247004;Coquimbo;IV
70018910;-29,94258949;-71,28724721;Coquimbo;IV
70018934;31,43497;-91,86326;Coquimbo;IV
70018950;-29,9541;-71,33815;Coquimbo;IV
70018961;-29,94330002;-71,26094004;Coquimbo;IV
70018964;-30,02711;-70,79883;Coquimbo;IV
70019090;-29,9596294;-71,34531027;Coquimbo;IV
70019113;-29,9210013;-71,2117783;Coquimbo;IV
70019162;-29,97608098;-71,3387275;Coquimbo;IV
70019224;-31,91624729;-71,51021318;Coquimbo;IV
70019246;-30,197918;-71,4166416;Coquimbo;IV
70019249;-29,91865999;-71,23581;Coquimbo;IV
70019300;-29,88461133;-71,23125818;Coquimbo;IV
70019379;-29,94496998;-71,24448997;Coquimbo;IV
70019424;-29,92138;-71,21175997;Coquimbo;IV
70019440;-29,93805998;-71,25918998;Coquimbo;IV
70019490;-30,6057466;-71,2085981;Coquimbo;IV
70019525;-29,95097;-71,26613003;Coquimbo;IV
70019538;-29,90075611;-71,26430582;Coquimbo;IV
70019593;-29,9756147;-71,3321368;Coquimbo;IV
70019598;-29,98752918;-71,33590282;Coquimbo;IV
70019599;-29,98752918;-71,33590282;Coquimbo;IV
70019729;-29,9259621;-71,2508072;Coquimbo;IV
70019760;31,43497;-91,86326;Coquimbo;IV
70019773;-29,9564113;-71,25839162;Coquimbo;IV
70019847;-29,9079629;-71,2447844;Coquimbo;IV
70019861;-30,2549735;-71,5038196;Coquimbo;IV
70019904;31,43497;-91,86326;Coquimbo;IV
70019943;-29,91318268;-71,23518081;Coquimbo;IV
70019944;-29,9541;-71,33815;Coquimbo;IV
70019995;-29,87437998;-71,23387998;Coquimbo;IV
70020005;-29,98395191;-71,34471509;Coquimbo;IV
70020017;-29,9613408;-71,3338803;Coquimbo;IV
70020025;-29,88926;-71,22022;Coquimbo;IV
70020050;-29,98804984;-71,35833551;Coquimbo;IV
70020116;-29,9567261;-71,27152648;Coquimbo;IV
70020128;-29,96332052;-71,30197587;Coquimbo;IV
70020148;-29,94061999;-71,25639001;Coquimbo;IV
70020165;-29,9418553;-71,2682102;Coquimbo;IV
70020166;31,43497;-91,86326;Coquimbo;IV
70020176;-29,9119204;-71,2266286;Coquimbo;IV
70020185;-29,98825442;-71,35992916;Coquimbo;IV
70020193;-29,9282282;-71,2053117;Coquimbo;IV
70020216;-29,91381001;-71,25140998;Coquimbo;IV
70020225;-29,9264;-71,24257001;Coquimbo;IV
70020247;-29,90239;-71,25124;Coquimbo;IV
70020299;-29,9063687;-71,2475211;Coquimbo;IV
70020308;-29,9351959;-71,2449382;Coquimbo;IV
70020349;-29,98188168;-71,34815393;Coquimbo;IV
70020401;-29,87816001;-71,22934001;Coquimbo;IV
70020465;-29,94063448;-71,25590799;Coquimbo;IV
70020488;-29,9043103;-71,2445041;Coquimbo;IV
70020507;-29,9825855;-71,3325691;Coquimbo;IV
70020549;-29,95637937;-71,33793009;Coquimbo;IV
70020578;-29,92602998;-71,25481999;Coquimbo;IV
70020593;-29,9098881;-71,2552411;Coquimbo;IV
70020626;-29,91923;-71,23617998;Coquimbo;IV
70020635;-29,93675002;-71,24001001;Coquimbo;IV
70020647;14,70258851;120,9804874;Coquimbo;IV
70020658;-29,98889;-71,35;Coquimbo;IV
70020666;-29,930437;-71,2416664;Coquimbo;IV
70020667;-29,89842858;-71,25886724;Coquimbo;IV
70020668;31,43497;-91,86326;Coquimbo;IV
70020733;-29,9813076;-71,3385078;Coquimbo;IV
70020768;-29,94576999;-71,26725002;Coquimbo;IV
70020822;-29,9716639;-71,302355;Coquimbo;IV
70020856;-29,9686587;-71,3189584;Coquimbo;IV
70020872;-29,93882999;-71,25879;Coquimbo;IV
70020896;-29,98150934;-71,29638792;Coquimbo;IV
70020901;-29,9111905;-71,2438146;Coquimbo;IV
70020913;-29,92904001;-71,24510997;Coquimbo;IV
70020924;-29,99067136;-71,35664104;Coquimbo;IV
70020934;-29,8790612;-71,2474484;Coquimbo;IV
70020944;-29,95343601;-71,298942;Coquimbo;IV
70020945;-29,88575322;-71,24799548;Coquimbo;IV
70021005;-29,9418553;-71,2682102;Coquimbo;IV
70021054;-29,92474001;-71,25316004;Coquimbo;IV
70021087;-29,94783999;-71,24463003;Coquimbo;IV
70021094;-29,9830953;-71,3325922;Coquimbo;IV
70021108;-29,95852906;-71,29603106;Coquimbo;IV
70021112;-29,91599999;-71,25622999;Coquimbo;IV
70021201;-29,9649692;-71,3349428;Coquimbo;IV
70021297;-29,9021846;-71,2410818;Coquimbo;IV
70021351;31,43497;-91,86326;Coquimbo;IV
70021374;-29,9667;-71,34078;Coquimbo;IV
70021375;-29,8622079;-71,1101453;Coquimbo;IV
70021377;-29,96048232;-71,25016018;Coquimbo;IV
70021390;-29,94059002;-71,25156999;Coquimbo;IV
70021467;-29,95139;-71,29563;Coquimbo;IV
70021571;31,43497;-91,86326;Coquimbo;IV
70021664;-29,91074001;-71,22848003;Coquimbo;IV
70021680;-29,9777867;-71,3427047;Coquimbo;IV
70021718;-29,86756998;-71,24141004;Coquimbo;IV
70021792;-33,54981943;-70,56155977;Coquimbo;IV
70021795;-29,90994;-71,22946004;Coquimbo;IV
70021799;-29,9541;-71,33815;Coquimbo;IV
70021833;-29,8868475;-71,2343595;Coquimbo;IV
70021836;-29,9882126;-71,3438299;Coquimbo;IV
70021837;-29,95820995;-71,29651493;Coquimbo;IV
70021850;-29,98889;-71,35;Coquimbo;IV
70021952;-29,94363001;-71,25376002;Coquimbo;IV
70021953;-29,88253486;-71,2464542;Coquimbo;IV
70021976;-29,9421383;-71,1466211;Coquimbo;IV
70022026;-29,8741746;-71,2520443;Coquimbo;IV
70022031;-29,97663488;-71,32902106;Coquimbo;IV
70022050;-29,97130652;-71,32166936;Coquimbo;IV
70022063;-29,98972914;-71,33088805;Coquimbo;IV
70022117;-29,95272113;-71,22469806;Coquimbo;IV
70022140;-29,88894999;-71,22074001;Coquimbo;IV
70022141;-29,9621888;-71,2980104;Coquimbo;IV
70022176;-29,93733;-71,28379003;Coquimbo;IV
70022297;-29,9518451;-71,3387951;Coquimbo;IV
70022301;-29,97330765;-71,3014089;Coquimbo;IV
70022302;-29,97330765;-71,3014089;Coquimbo;IV
70022305;-29,98889;-71,35;Coquimbo;IV
70022368;-29,96234211;-71,25158149;Coquimbo;IV
70022444;-29,9057981;-71,2651865;Coquimbo;IV
70022457;-29,95625218;-71,24940145;Coquimbo;IV
70022513;37,385458;-6,1176247;Coquimbo;IV
70022532;-29,88753002;-71,22484999;Coquimbo;IV
70022559;-29,9380933;-71,2479775;Coquimbo;IV
70022575;-29,96489288;-71,29499759;Coquimbo;IV
70022581;-30,6897771;-70,6987596;Coquimbo;IV
70022623;-29,9638095;-71,3399686;Coquimbo;IV
70022644;-29,92929858;-71,24079091;Coquimbo;IV
70022645;-29,92929858;-71,24079091;Coquimbo;IV
70022681;-29,87816001;-71,22782004;Coquimbo;IV
70022724;-30,02711;-70,79883;Coquimbo;IV
